,index,_id,timestamp,sensor,target,groups,power
796,796,666f86d7865639045c05ddbf,2024-06-17 00:44:07.405,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 21844262912.0, 'time_enabled': 47004750483.0, 'time_running': 47004750483.0}}}}",21844.262912
797,797,666f86d8865639045c05ddc0,2024-06-17 00:44:08.405,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23043244032.0, 'time_enabled': 48004820183.0, 'time_running': 48004820183.0}}}}",23043.244032
798,798,666f86d9865639045c05ddc1,2024-06-17 00:44:09.405,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20109787136.0, 'time_enabled': 49004947923.0, 'time_running': 49004947923.0}}}}",20109.787136
799,799,666f86da865639045c05ddc2,2024-06-17 00:44:10.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 21741240320.0, 'time_enabled': 50005057809.0, 'time_running': 50005057809.0}}}}",21741.24032
800,800,666f86db865639045c05ddc3,2024-06-17 00:44:11.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18805751808.0, 'time_enabled': 51005141315.0, 'time_running': 51005141315.0}}}}",18805.751808
801,801,666f86dc865639045c05ddc4,2024-06-17 00:44:12.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 27700035584.0, 'time_enabled': 52005275376.0, 'time_running': 52005275376.0}}}}",27700.035584
802,802,666f86dd865639045c05ddc5,2024-06-17 00:44:13.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16185491456.0, 'time_enabled': 53005382426.0, 'time_running': 53005382426.0}}}}",16185.491456
803,803,666f86de865639045c05ddc6,2024-06-17 00:44:14.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22738173952.0, 'time_enabled': 54005473347.0, 'time_running': 54005473347.0}}}}",22738.173952
804,804,666f86df865639045c05ddc7,2024-06-17 00:44:15.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18382913536.0, 'time_enabled': 55005596828.0, 'time_running': 55005596828.0}}}}",18382.913536
805,805,666f86e0865639045c05ddc8,2024-06-17 00:44:16.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 26189627392.0, 'time_enabled': 56005689501.0, 'time_running': 56005689501.0}}}}",26189.627392
806,806,666f86e1865639045c05ddc9,2024-06-17 00:44:17.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19817496576.0, 'time_enabled': 57005808103.0, 'time_running': 57005808103.0}}}}",19817.496576
807,807,666f86e2865639045c05ddca,2024-06-17 00:44:18.406,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19775750144.0, 'time_enabled': 58005880369.0, 'time_running': 58005880369.0}}}}",19775.750144
808,808,666f86e3865639045c05ddcb,2024-06-17 00:44:19.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 33734983680.0, 'time_enabled': 59005983792.0, 'time_running': 59005983792.0}}}}",33734.98368
809,809,666f86e4865639045c05ddcc,2024-06-17 00:44:20.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19634257920.0, 'time_enabled': 60006066868.0, 'time_running': 60006066868.0}}}}",19634.25792
810,810,666f86e5865639045c05ddcd,2024-06-17 00:44:21.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23453302784.0, 'time_enabled': 61006160874.0, 'time_running': 61006160874.0}}}}",23453.302784
811,811,666f86e6865639045c05ddce,2024-06-17 00:44:22.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18300469248.0, 'time_enabled': 62006225013.0, 'time_running': 62006225013.0}}}}",18300.469248
812,812,666f86e7865639045c05ddcf,2024-06-17 00:44:23.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 27066564608.0, 'time_enabled': 63006373682.0, 'time_running': 63006373682.0}}}}",27066.564608
813,813,666f86e8865639045c05ddd0,2024-06-17 00:44:24.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19943194624.0, 'time_enabled': 64006486042.0, 'time_running': 64006486042.0}}}}",19943.194624
814,814,666f86e9865639045c05ddd1,2024-06-17 00:44:25.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20123156480.0, 'time_enabled': 65006601018.0, 'time_running': 65006601018.0}}}}",20123.15648
815,815,666f86ea865639045c05ddd2,2024-06-17 00:44:26.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 14175895552.0, 'time_enabled': 66006643507.0, 'time_running': 66006643507.0}}}}",14175.895552
816,816,666f86eb865639045c05ddd3,2024-06-17 00:44:27.407,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19395641344.0, 'time_enabled': 67006747702.0, 'time_running': 67006747702.0}}}}",19395.641344
817,817,666f86ec865639045c05ddd4,2024-06-17 00:44:28.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23931518976.0, 'time_enabled': 68006864611.0, 'time_running': 68006864611.0}}}}",23931.518976
818,818,666f86ed865639045c05ddd5,2024-06-17 00:44:29.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 24170332160.0, 'time_enabled': 69006987561.0, 'time_running': 69006987561.0}}}}",24170.33216
819,819,666f86ee865639045c05ddd6,2024-06-17 00:44:30.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 33985789952.0, 'time_enabled': 70007048725.0, 'time_running': 70007048725.0}}}}",33985.789952
820,820,666f86ef865639045c05ddd7,2024-06-17 00:44:31.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22951034880.0, 'time_enabled': 71007211751.0, 'time_running': 71007211751.0}}}}",22951.03488
821,821,666f86f0865639045c05ddd8,2024-06-17 00:44:32.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 21314535424.0, 'time_enabled': 72007297972.0, 'time_running': 72007297972.0}}}}",21314.535424
822,822,666f86f1865639045c05ddd9,2024-06-17 00:44:33.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20728446976.0, 'time_enabled': 73007385156.0, 'time_running': 73007385156.0}}}}",20728.446976
823,823,666f86f2865639045c05ddda,2024-06-17 00:44:34.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 26393509888.0, 'time_enabled': 74007485624.0, 'time_running': 74007485624.0}}}}",26393.509888
824,824,666f86f3865639045c05dddb,2024-06-17 00:44:35.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22594453504.0, 'time_enabled': 75007605789.0, 'time_running': 75007605789.0}}}}",22594.453504
825,825,666f86f4865639045c05dddc,2024-06-17 00:44:36.408,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 24606474240.0, 'time_enabled': 76007655702.0, 'time_running': 76007655702.0}}}}",24606.47424
826,826,666f86f5865639045c05dddd,2024-06-17 00:44:37.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31619284992.0, 'time_enabled': 77007753505.0, 'time_running': 77007753505.0}}}}",31619.284992
827,827,666f86f6865639045c05ddde,2024-06-17 00:44:38.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 29748035584.0, 'time_enabled': 78007861868.0, 'time_running': 78007861868.0}}}}",29748.035584
828,828,666f86f7865639045c05dddf,2024-06-17 00:44:39.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18795266048.0, 'time_enabled': 79007992513.0, 'time_running': 79007992513.0}}}}",18795.266048
829,829,666f86f8865639045c05dde0,2024-06-17 00:44:40.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 24886837248.0, 'time_enabled': 80008070799.0, 'time_running': 80008070799.0}}}}",24886.837248
830,830,666f86f9865639045c05dde1,2024-06-17 00:44:41.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31596937216.0, 'time_enabled': 81008162991.0, 'time_running': 81008162991.0}}}}",31596.937216
831,831,666f86fa865639045c05dde2,2024-06-17 00:44:42.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23755816960.0, 'time_enabled': 82008238342.0, 'time_running': 82008238342.0}}}}",23755.81696
832,832,666f86fb865639045c05dde3,2024-06-17 00:44:43.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19898499072.0, 'time_enabled': 83008342067.0, 'time_running': 83008342067.0}}}}",19898.499072
833,833,666f86fc865639045c05dde4,2024-06-17 00:44:44.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20955791360.0, 'time_enabled': 84008477520.0, 'time_running': 84008477520.0}}}}",20955.79136
834,834,666f86fd865639045c05dde5,2024-06-17 00:44:45.409,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 26231373824.0, 'time_enabled': 85008566677.0, 'time_running': 85008566677.0}}}}",26231.373824
835,835,666f86fe865639045c05dde6,2024-06-17 00:44:46.410,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22662348800.0, 'time_enabled': 86008707752.0, 'time_running': 86008707752.0}}}}",22662.3488
836,836,666f86ff865639045c05dde7,2024-06-17 00:44:47.410,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23254597632.0, 'time_enabled': 87008816615.0, 'time_running': 87008816615.0}}}}",23254.597632
837,837,666f8700865639045c05dde8,2024-06-17 00:44:48.410,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 25367412736.0, 'time_enabled': 88008930359.0, 'time_running': 88008930359.0}}}}",25367.412736
838,838,666f8701865639045c05dde9,2024-06-17 00:44:49.410,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23911530496.0, 'time_enabled': 89008982516.0, 'time_running': 89008982516.0}}}}",23911.530496
839,839,666f8702865639045c05ddea,2024-06-17 00:44:50.410,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 12010389504.0, 'time_enabled': 90009574718.0, 'time_running': 90009574718.0}}}}",12010.389504
840,840,666f8703865639045c05ddeb,2024-06-17 00:44:51.411,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 15137243136.0, 'time_enabled': 91009622617.0, 'time_running': 91009622617.0}}}}",15137.243136
