,index,_id,timestamp,sensor,target,groups,power
325,325,666f7adf6494274277002604,2024-06-16 23:53:03.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 35935944704.0, 'time_enabled': 148015658619.0, 'time_running': 148015658619.0}}}}",35935.944704
326,326,666f7ae06494274277002605,2024-06-16 23:53:04.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 37185257472.0, 'time_enabled': 149015708913.0, 'time_running': 149015708913.0}}}}",37185.257472
327,327,666f7ae16494274277002606,2024-06-16 23:53:05.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 35254042624.0, 'time_enabled': 150015854316.0, 'time_running': 150015854316.0}}}}",35254.042624
328,328,666f7ae26494274277002607,2024-06-16 23:53:06.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31606308864.0, 'time_enabled': 151015909879.0, 'time_running': 151015909879.0}}}}",31606.308864
329,329,666f7ae36494274277002608,2024-06-16 23:53:07.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 38693634048.0, 'time_enabled': 152016013353.0, 'time_running': 152016013353.0}}}}",38693.634048
330,330,666f7ae46494274277002609,2024-06-16 23:53:08.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31998345216.0, 'time_enabled': 153016090778.0, 'time_running': 153016090778.0}}}}",31998.345216
331,331,666f7ae5649427427700260a,2024-06-16 23:53:09.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 36978425856.0, 'time_enabled': 154016193841.0, 'time_running': 154016193841.0}}}}",36978.425856
332,332,666f7ae6649427427700260b,2024-06-16 23:53:10.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 40760901632.0, 'time_enabled': 155016296653.0, 'time_running': 155016296653.0}}}}",40760.901632
333,333,666f7ae7649427427700260c,2024-06-16 23:53:11.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 37899599872.0, 'time_enabled': 156016471832.0, 'time_running': 156016471832.0}}}}",37899.599872
334,334,666f7ae8649427427700260d,2024-06-16 23:53:12.047,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 33998635008.0, 'time_enabled': 157016524570.0, 'time_running': 157016524570.0}}}}",33998.635008
335,335,666f7ae9649427427700260e,2024-06-16 23:53:13.048,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 34610937856.0, 'time_enabled': 158016625379.0, 'time_running': 158016625379.0}}}}",34610.937856
336,336,666f7aea649427427700260f,2024-06-16 23:53:14.048,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31990284288.0, 'time_enabled': 159016698646.0, 'time_running': 159016698646.0}}}}",31990.284288
337,337,666f7aeb6494274277002610,2024-06-16 23:53:15.048,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 36025073664.0, 'time_enabled': 160016845381.0, 'time_running': 160016845381.0}}}}",36025.073664
